Datetime;Resolution code;Region;Measured & upscaled;Most recent forecast;Day Ahead 11AM Forecast;Day-ahead 6PM forecast;Week-ahead forecast;Monitored capacity;Load factor
2022-06-21T21:30:00+02:00;PT15M;West-Flanders;0.0;5.62;0.0;0.0;5.38;944.04;0.0
2022-06-21T21:30:00+02:00;PT15M;Flanders;0.0;21.95;0.0;0.0;21.47;4339.61;0.0
2022-06-21T21:30:00+02:00;PT15M;Wallonia;0.0;6.28;0.0;0.0;5.7;1536.84;0.0
2022-06-21T21:30:00+02:00;PT15M;Brussels;0.0;0.57;0.0;0.0;0.54;128.47;0.0
2022-06-21T21:30:00+02:00;PT15M;Hainaut;0.0;2.07;0.0;0.0;1.64;431.13;0.0
2022-06-21T21:30:00+02:00;PT15M;Antwerp;0.0;5.14;0.0;0.0;5.5;1129.31;0.0
2022-06-21T21:30:00+02:00;PT15M;Walloon-Brabant;0.0;0.57;0.0;0.0;0.47;122.48;0.0
2022-06-21T21:30:00+02:00;PT15M;Flemish-Brabant;0.0;2.32;0.0;0.0;2.22;514.58;0.0
2022-06-21T21:30:00+02:00;PT15M;Luxembourg;0.0;0.4;0.0;0.0;0.4;153.14;0.0
2022-06-21T21:15:00+02:00;PT15M;Belgium;0.0;67.39;0.0;0.0;64.97;6004.92;0.0
2022-06-21T21:15:00+02:00;PT15M;Liège;0.0;7.0;0.0;0.0;6.98;634.93;0.0
2022-06-21T21:15:00+02:00;PT15M;Hainaut;0.0;4.75;0.0;0.0;3.81;431.13;0.0
2022-06-21T21:15:00+02:00;PT15M;Brussels;0.0;1.31;0.0;0.0;1.24;128.47;0.0
2022-06-21T21:15:00+02:00;PT15M;Antwerp;0.0;11.75;0.0;0.0;12.59;1129.31;0.0
2022-06-21T21:15:00+02:00;PT15M;Luxembourg;0.0;1.39;0.0;0.0;1.37;153.14;0.0
2022-06-21T21:15:00+02:00;PT15M;East-Flanders;0.0;13.05;0.0;0.0;12.19;1127.04;0.0
2022-06-21T21:15:00+02:00;PT15M;Flanders;0.0;49.22;0.0;0.0;48.3;4339.61;0.0
2022-06-21T21:15:00+02:00;PT15M;West-Flanders;0.0;11.67;0.0;0.0;11.16;944.04;0.0
2022-06-21T21:15:00+02:00;PT15M;Wallonia;0.0;16.85;0.0;0.0;15.43;1536.84;0.0
2022-06-21T21:15:00+02:00;PT15M;Walloon-Brabant;0.0;1.38;0.0;0.0;1.15;122.48;0.0
2022-06-21T21:15:00+02:00;PT15M;Flemish-Brabant;0.0;5.5;0.0;0.0;5.26;514.58;0.0
2022-06-21T21:15:00+02:00;PT15M;Limburg;0.0;7.26;0.0;0.0;7.1;624.64;0.0
2022-06-21T21:15:00+02:00;PT15M;Namur;0.0;2.34;0.0;0.0;2.11;195.15;0.0
2022-06-21T21:00:00+02:00;PT15M;Brussels;0.0;2.27;0.0;0.0;2.16;128.47;0.0
2022-06-21T21:00:00+02:00;PT15M;Namur;0.0;4.2;0.0;0.0;3.88;195.15;0.0
2022-06-21T21:00:00+02:00;PT15M;Limburg;0.0;12.74;0.0;0.0;12.62;624.64;0.0
2022-06-21T21:00:00+02:00;PT15M;Luxembourg;0.0;2.77;0.0;0.0;2.74;153.14;0.0
2022-06-21T21:00:00+02:00;PT15M;West-Flanders;0.0;19.77;0.0;0.0;18.93;944.04;0.0
2022-06-21T21:00:00+02:00;PT15M;Antwerp;0.0;20.39;0.0;0.0;21.79;1129.31;0.0
2022-06-21T21:00:00+02:00;PT15M;Walloon-Brabant;0.0;2.42;0.0;0.0;2.04;122.48;0.0
2022-06-21T21:00:00+02:00;PT15M;Belgium;0.0;117.5;0.0;0.0;113.52;6004.92;0.0
2022-06-21T21:00:00+02:00;PT15M;Flanders;0.0;84.92;0.0;0.0;83.53;4339.61;0.0
2022-06-21T21:00:00+02:00;PT15M;Wallonia;0.0;30.31;0.0;0.0;27.83;1536.84;0.0
2022-06-21T21:00:00+02:00;PT15M;Flemish-Brabant;0.0;9.63;0.0;0.0;9.22;514.58;0.0
2022-06-21T21:00:00+02:00;PT15M;Hainaut;0.0;8.17;0.0;0.0;6.69;431.13;0.0
2022-06-21T21:00:00+02:00;PT15M;East-Flanders;0.0;22.39;0.0;0.0;20.98;1127.04;0.0
2022-06-21T21:00:00+02:00;PT15M;Liège;0.0;12.75;0.0;0.0;12.48;634.93;0.0
2022-06-21T20:45:00+02:00;PT15M;Brussels;0.0;3.5;0.0;0.0;3.34;128.47;0.0
2022-06-21T20:45:00+02:00;PT15M;Liège;0.0;19.28;0.0;0.0;18.68;634.93;0.0
2022-06-21T20:45:00+02:00;PT15M;West-Flanders;0.0;30.39;0.0;0.0;29.15;944.04;0.0
2022-06-21T20:45:00+02:00;PT15M;East-Flanders;0.0;34.67;0.0;0.0;32.54;1127.04;0.0
2022-06-21T20:45:00+02:00;PT15M;Belgium;0.0;180.32;0.0;0.0;174.53;6004.92;0.0
2022-06-21T20:45:00+02:00;PT15M;Antwerp;0.0;31.32;0.0;0.0;33.36;1129.31;0.0
2022-06-21T20:45:00+02:00;PT15M;Flemish-Brabant;0.0;14.85;0.0;0.0;14.23;514.58;0.0
2022-06-21T20:45:00+02:00;PT15M;Walloon-Brabant;0.0;3.72;0.0;0.0;3.16;122.48;0.0
2022-06-21T20:45:00+02:00;PT15M;Namur;0.0;6.4;0.0;0.0;6.04;195.15;0.0
2022-06-21T20:45:00+02:00;PT15M;Wallonia;0.0;46.33;0.0;0.0;42.67;1536.84;0.0
2022-06-21T20:45:00+02:00;PT15M;Hainaut;0.0;12.47;0.0;0.0;10.39;431.13;0.0
2022-06-21T20:45:00+02:00;PT15M;Flanders;0.0;130.49;0.0;0.0;128.53;4339.61;0.0
2022-06-21T20:45:00+02:00;PT15M;Luxembourg;0.0;4.46;0.0;0.0;4.4;153.14;0.0
2022-06-21T20:45:00+02:00;PT15M;Limburg;0.0;19.27;0.0;0.0;19.25;624.64;0.0
2022-06-21T20:30:00+02:00;PT15M;Wallonia;0.0;64.63;0.0;0.0;59.78;1536.84;0.0
2022-06-21T20:30:00+02:00;PT15M;Namur;0.0;8.9;0.0;0.0;8.55;195.15;0.0
2022-06-21T20:30:00+02:00;PT15M;Belgium;0.0;253.24;0.0;0.0;245.52;6004.92;0.0
2022-06-21T20:30:00+02:00;PT15M;Walloon-Brabant;0.0;5.2;0.0;0.0;4.45;122.48;0.0
2022-06-21T20:30:00+02:00;PT15M;East-Flanders;0.0;49.1;0.0;0.0;46.16;1127.04;0.0
2022-06-21T20:30:00+02:00;PT15M;Flanders;0.0;183.67;0.0;0.0;181.05;4339.61;0.0
2022-06-21T20:30:00+02:00;PT15M;Hainaut;0.0;17.29;0.0;0.0;14.6;431.13;0.0
2022-06-21T20:30:00+02:00;PT15M;Limburg;0.0;26.92;0.0;0.0;27.04;624.64;0.0
2022-06-21T20:30:00+02:00;PT15M;Brussels;0.0;4.93;0.0;0.0;4.7;128.47;0.0
2022-06-21T20:30:00+02:00;PT15M;Antwerp;0.0;43.98;0.0;0.0;46.72;1129.31;0.0
2022-06-21T20:30:00+02:00;PT15M;Flemish-Brabant;0.0;20.85;0.0;0.0;20.04;514.58;0.0
2022-06-21T20:30:00+02:00;PT15M;Luxembourg;0.0;6.47;0.0;0.0;6.38;153.14;0.0
2022-06-21T20:30:00+02:00;PT15M;West-Flanders;0.0;42.82;0.0;0.0;41.09;944.04;0.0
2022-06-21T20:30:00+02:00;PT15M;Liège;0.0;26.77;0.0;0.0;25.8;634.93;0.0
2022-06-21T20:15:00+02:00;PT15M;Luxembourg;0.0;8.75;0.0;0.0;8.6;153.14;0.0
2022-06-21T20:15:00+02:00;PT15M;West-Flanders;0.0;55.18;0.0;0.0;53.56;944.04;0.0
2022-06-21T20:15:00+02:00;PT15M;Flemish-Brabant;0.0;27.06;0.0;0.0;26.52;514.58;0.0
2022-06-21T20:15:00+02:00;PT15M;Belgium;0.0;329.7;0.0;0.0;323.88;6004.92;0.0
2022-06-21T20:15:00+02:00;PT15M;Antwerp;0.0;57.36;0.0;0.0;61.96;1129.31;0.0
2022-06-21T20:15:00+02:00;PT15M;East-Flanders;0.0;63.26;0.0;0.0;60.87;1127.04;0.0
2022-06-21T20:15:00+02:00;PT15M;Flanders;0.0;238.69;0.0;0.0;239.02;4339.61;0.0
2022-06-21T20:15:00+02:00;PT15M;Brussels;0.0;6.32;0.0;0.0;6.22;128.47;0.0
2022-06-21T20:15:00+02:00;PT15M;Wallonia;0.0;84.69;0.0;0.0;78.64;1536.84;0.0
2022-06-21T20:15:00+02:00;PT15M;Hainaut;0.0;22.37;0.0;0.0;19.34;431.13;0.0
2022-06-21T20:15:00+02:00;PT15M;Walloon-Brabant;0.0;6.7;0.0;0.0;5.91;122.48;0.0
2022-06-21T20:15:00+02:00;PT15M;Limburg;0.0;35.82;0.0;0.0;36.12;624.64;0.0
2022-06-21T20:15:00+02:00;PT15M;Liège;0.0;35.25;0.0;0.0;33.38;634.93;0.0
2022-06-21T20:15:00+02:00;PT15M;Namur;0.0;11.62;0.0;0.0;11.41;195.15;0.0
2022-06-21T20:00:00+02:00;PT15M;Flanders;0.0;288.86;0.0;0.0;297.47;4339.61;0.0
2022-06-21T20:00:00+02:00;PT15M;Wallonia;0.0;104.71;0.0;0.0;98.01;1536.84;0.0
2022-06-21T20:00:00+02:00;PT15M;Belgium;0.0;401.03;0.0;0.0;403.24;6004.92;0.0
2022-06-21T20:00:00+02:00;PT15M;Limburg;0.0;45.19;0.0;0.0;45.6;624.64;0.0
2022-06-21T20:00:00+02:00;PT15M;Liège;0.0;44.05;0.0;0.0;41.2;634.93;0.0
2022-06-21T20:00:00+02:00;PT15M;Flemish-Brabant;0.0;32.56;0.0;0.0;33.03;514.58;0.0
2022-06-21T20:00:00+02:00;PT15M;East-Flanders;0.0;75.05;0.0;0.0;75.38;1127.04;0.0
2022-06-21T20:00:00+02:00;PT15M;Walloon-Brabant;0.0;7.92;0.0;0.0;7.39;122.48;0.0
2022-06-21T20:00:00+02:00;PT15M;Hainaut;0.0;27.4;0.0;0.0;24.41;431.13;0.0
2022-06-21T20:00:00+02:00;PT15M;Antwerp;0.0;69.72;0.0;0.0;77.68;1129.31;0.0
2022-06-21T20:00:00+02:00;PT15M;Luxembourg;0.0;10.99;0.0;0.0;10.7;153.14;0.0
2022-06-21T20:00:00+02:00;PT15M;West-Flanders;0.0;66.35;0.0;0.0;65.78;944.04;0.0
2022-06-21T20:00:00+02:00;PT15M;Brussels;0.0;7.45;0.0;0.0;7.77;128.47;0.0
2022-06-21T20:00:00+02:00;PT15M;Namur;0.0;14.36;0.0;0.0;14.31;195.15;0.0
2022-06-21T19:45:00+02:00;PT15M;Flanders;0.0;332.86;0.0;0.0;353.03;4339.61;0.0
2022-06-21T19:45:00+02:00;PT15M;Liège;0.0;53.74;0.0;0.0;51.35;634.93;0.0
2022-06-21T19:45:00+02:00;PT15M;Luxembourg;0.0;13.14;0.0;0.0;12.92;153.14;0.0
2022-06-21T19:45:00+02:00;PT15M;West-Flanders;0.0;75.51;0.0;0.0;76.56;944.04;0.0
2022-06-21T19:45:00+02:00;PT15M;East-Flanders;0.0;83.68;0.0;0.0;88.17;1127.04;0.0
2022-06-21T19:45:00+02:00;PT15M;Walloon-Brabant;0.0;8.91;0.0;0.0;8.91;122.48;0.0
2022-06-21T19:45:00+02:00;PT15M;Hainaut;0.0;32.72;0.0;0.0;29.84;431.13;0.0
2022-06-21T19:45:00+02:00;PT15M;Antwerp;0.0;81.66;0.0;0.0;93.74;1129.31;0.0
2022-06-21T19:45:00+02:00;PT15M;Flemish-Brabant;0.0;37.55;0.0;0.0;39.71;514.58;0.0
2022-06-21T19:45:00+02:00;PT15M;Wallonia;0.0;125.66;0.0;0.0;119.8;1536.84;0.0
2022-06-21T19:45:00+02:00;PT15M;Limburg;0.0;54.47;0.0;0.0;54.86;624.64;0.0
2022-06-21T19:45:00+02:00;PT15M;Belgium;0.0;467.03;0.0;0.0;482.27;6004.92;0.0
2022-06-21T19:45:00+02:00;PT15M;Brussels;0.0;8.5;0.0;0.0;9.44;128.47;0.0
2022-06-21T19:45:00+02:00;PT15M;Namur;0.0;17.16;0.0;0.0;16.79;195.15;0.0
2022-06-21T19:30:00+02:00;PT15M;Flanders;0.0;380.97;0.0;0.0;416.53;4339.61;0.0
2022-06-21T19:30:00+02:00;PT15M;Wallonia;0.0;150.4;0.0;0.0;147.07;1536.84;0.0
2022-06-21T19:30:00+02:00;PT15M;Limburg;0.0;65.1;0.0;0.0;66.1;624.64;0.0
2022-06-21T19:30:00+02:00;PT15M;West-Flanders;0.0;85.02;0.0;0.0;88.12;944.04;0.0
2022-06-21T19:30:00+02:00;PT15M;Hainaut;0.0;38.97;0.0;0.0;36.13;431.13;0.0
2022-06-21T19:30:00+02:00;PT15M;Belgium;0.0;541.02;0.0;0.0;575.04;6004.92;0.0
2022-06-21T19:30:00+02:00;PT15M;Brussels;0.0;9.66;0.0;0.0;11.43;128.47;0.0
2022-06-21T19:30:00+02:00;PT15M;Liège;0.0;65.46;0.0;0.0;65.1;634.93;0.0
2022-06-21T19:30:00+02:00;PT15M;Flemish-Brabant;0.0;43.05;0.0;0.0;47.44;514.58;0.0
2022-06-21T19:30:00+02:00;PT15M;Namur;0.0;20.73;0.0;0.0;19.42;195.15;0.0
2022-06-21T19:30:00+02:00;PT15M;East-Flanders;0.0;92.47;0.0;0.0;102.44;1127.04;0.0
2022-06-21T19:30:00+02:00;PT15M;Antwerp;0.0;95.33;0.0;0.0;112.43;1129.31;0.0
2022-06-21T19:30:00+02:00;PT15M;Walloon-Brabant;0.0;9.89;0.0;0.0;10.68;122.48;0.0
2022-06-21T19:30:00+02:00;PT15M;Luxembourg;0.0;15.34;0.0;0.0;15.74;153.14;0.0
2022-06-21T19:15:00+02:00;PT15M;Flanders;0.0;429.6;0.0;0.0;488.6;4339.61;0.0
2022-06-21T19:15:00+02:00;PT15M;Belgium;0.0;620.18;0.0;0.0;679.92;6004.92;0.0
2022-06-21T19:15:00+02:00;PT15M;Liège;0.0;79.16;0.0;0.0;80.44;634.93;0.0
2022-06-21T19:15:00+02:00;PT15M;Flemish-Brabant;0.0;49.38;0.0;0.0;57.2;514.58;0.0
2022-06-21T19:15:00+02:00;PT15M;Walloon-Brabant;0.0;11.46;0.0;0.0;12.93;122.48;0.0
2022-06-21T19:15:00+02:00;PT15M;Hainaut;0.0;45.88;0.0;0.0;42.32;431.13;0.0
2022-06-21T19:15:00+02:00;PT15M;Brussels;0.0;11.26;0.0;0.0;13.79;128.47;0.0
2022-06-21T19:15:00+02:00;PT15M;Luxembourg;0.0;17.98;0.0;0.0;18.86;153.14;0.0
2022-06-21T19:15:00+02:00;PT15M;Limburg;0.0;77.05;0.0;0.0;78.17;624.64;0.0
2022-06-21T19:15:00+02:00;PT15M;Wallonia;0.0;179.31;0.0;0.0;177.54;1536.84;0.0
2022-06-21T19:15:00+02:00;PT15M;Antwerp;0.0;107.96;0.0;0.0;134.25;1129.31;0.0
2022-06-21T19:15:00+02:00;PT15M;East-Flanders;0.0;102.03;0.0;0.0;118.6;1127.04;0.0
2022-06-21T19:15:00+02:00;PT15M;West-Flanders;0.0;93.18;0.0;0.0;100.37;944.04;0.0
2022-06-21T19:15:00+02:00;PT15M;Namur;0.0;24.84;0.0;0.0;22.99;195.15;0.0
2022-06-21T19:00:00+02:00;PT15M;Liège;0.0;94.52;0.0;0.0;95.55;634.93;0.0
2022-06-21T19:00:00+02:00;PT15M;West-Flanders;0.0;98.62;0.0;0.0;112.35;944.04;0.0
2022-06-21T19:00:00+02:00;PT15M;East-Flanders;0.0;111.76;0.0;0.0;135.53;1127.04;0.0
2022-06-21T19:00:00+02:00;PT15M;Walloon-Brabant;0.0;13.63;0.0;0.0;15.57;122.48;0.0
2022-06-21T19:00:00+02:00;PT15M;Hainaut;0.0;52.67;0.0;0.0;47.8;431.13;0.0
2022-06-21T19:00:00+02:00;PT15M;Belgium;0.0;698.59;0.0;0.0;788.04;6004.92;0.0
2022-06-21T19:00:00+02:00;PT15M;Brussels;0.0;13.29;0.0;0.0;16.31;128.47;0.0
2022-06-21T19:00:00+02:00;PT15M;Flemish-Brabant;0.0;55.89;0.0;0.0;68.38;514.58;0.0
2022-06-21T19:00:00+02:00;PT15M;Flanders;0.0;474.3;0.0;0.0;563.35;4339.61;0.0
2022-06-21T19:00:00+02:00;PT15M;Wallonia;0.0;211.0;0.0;0.0;208.38;1536.84;0.0
2022-06-21T19:00:00+02:00;PT15M;Antwerp;0.0;117.77;0.0;0.0;157.48;1129.31;0.0
2022-06-21T19:00:00+02:00;PT15M;Luxembourg;0.0;21.02;0.0;0.0;21.93;153.14;0.0
2022-06-21T19:00:00+02:00;PT15M;Limburg;0.0;90.26;0.0;0.0;89.61;624.64;0.0
2022-06-21T19:00:00+02:00;PT15M;Namur;0.0;29.16;0.0;0.0;27.53;195.15;0.0
2022-06-21T18:45:00+02:00;PT15M;Belgium;0.0;783.67;0.0;0.0;906.12;6004.92;0.0
2022-06-21T18:45:00+02:00;PT15M;Limburg;0.0;105.1;0.0;0.0;100.56;624.64;0.0
2022-06-21T18:45:00+02:00;PT15M;Liège;0.0;111.17;0.0;0.0;109.62;634.93;0.0
2022-06-21T18:45:00+02:00;PT15M;Luxembourg;0.0;23.99;0.0;0.0;24.63;153.14;0.0
2022-06-21T18:45:00+02:00;PT15M;East-Flanders;0.0;122.94;0.0;0.0;155.21;1127.04;0.0
2022-06-21T18:45:00+02:00;PT15M;Flanders;0.0;522.93;0.0;0.0;646.99;4339.61;0.0
2022-06-21T18:45:00+02:00;PT15M;Hainaut;0.0;59.9;0.0;0.0;53.88;431.13;0.0
2022-06-21T18:45:00+02:00;PT15M;West-Flanders;0.0;103.41;0.0;0.0;124.82;944.04;0.0
2022-06-21T18:45:00+02:00;PT15M;Wallonia;0.0;245.13;0.0;0.0;239.89;1536.84;0.0
2022-06-21T18:45:00+02:00;PT15M;Brussels;0.0;15.61;0.0;0.0;19.24;128.47;0.0
2022-06-21T18:45:00+02:00;PT15M;Antwerp;0.0;128.62;0.0;0.0;184.93;1129.31;0.0
2022-06-21T18:45:00+02:00;PT15M;Walloon-Brabant;0.0;16.04;0.0;0.0;18.72;122.48;0.0
2022-06-21T18:45:00+02:00;PT15M;Flemish-Brabant;0.0;62.86;0.0;0.0;81.46;514.58;0.0
2022-06-21T18:45:00+02:00;PT15M;Namur;0.0;34.03;0.0;0.0;33.04;195.15;0.0
2022-06-21T18:30:00+02:00;PT15M;Wallonia;0.0;283.36;0.0;0.0;273.73;1536.84;0.0
2022-06-21T18:30:00+02:00;PT15M;Limburg;0.0;122.54;0.0;0.0;111.62;624.64;0.0
2022-06-21T18:30:00+02:00;PT15M;Luxembourg;0.0;27.14;0.0;0.0;27.09;153.14;0.0
2022-06-21T18:30:00+02:00;PT15M;Flemish-Brabant;0.0;70.58;0.0;0.0;97.5;514.58;0.0
2022-06-21T18:30:00+02:00;PT15M;East-Flanders;0.0;136.05;0.0;0.0;178.9;1127.04;0.0
2022-06-21T18:30:00+02:00;PT15M;Antwerp;0.0;140.93;0.0;0.0;218.8;1129.31;0.0
2022-06-21T18:30:00+02:00;PT15M;Liège;0.0;130.17;0.0;0.0;123.27;634.93;0.0
2022-06-21T18:30:00+02:00;PT15M;Walloon-Brabant;0.0;18.82;0.0;0.0;22.6;122.48;0.0
2022-06-21T18:30:00+02:00;PT15M;Flanders;0.0;578.6;0.0;0.0;745.49;4339.61;0.0
2022-06-21T18:30:00+02:00;PT15M;West-Flanders;0.0;108.5;0.0;0.0;138.66;944.04;0.0
2022-06-21T18:30:00+02:00;PT15M;Belgium;0.0;880.25;0.0;0.0;1041.96;6004.92;0.0
2022-06-21T18:30:00+02:00;PT15M;Brussels;0.0;18.28;0.0;0.0;22.75;128.47;0.0
2022-06-21T18:30:00+02:00;PT15M;Hainaut;0.0;67.75;0.0;0.0;60.8;431.13;0.0
2022-06-21T18:30:00+02:00;PT15M;Namur;0.0;39.48;0.0;0.0;39.96;195.15;0.0
2022-06-21T18:15:00+02:00;PT15M;Brussels;0.0;20.31;0.0;0.0;26.47;128.47;0.0
2022-06-21T18:15:00+02:00;PT15M;Limburg;0.0;140.41;0.0;0.0;122.64;624.64;0.0
2022-06-21T18:15:00+02:00;PT15M;Luxembourg;0.0;30.54;0.0;0.0;29.76;153.14;0.0
2022-06-21T18:15:00+02:00;PT15M;Antwerp;0.0;163.64;0.0;0.0;243.88;1129.31;0.0
2022-06-21T18:15:00+02:00;PT15M;Liège;0.0;148.83;0.0;0.0;136.26;634.93;0.0
2022-06-21T18:15:00+02:00;PT15M;Flemish-Brabant;0.0;80.37;0.0;0.0;111.78;514.58;0.0
2022-06-21T18:15:00+02:00;PT15M;Walloon-Brabant;0.0;21.21;0.0;0.0;26.35;122.48;0.0
2022-06-21T18:15:00+02:00;PT15M;Flanders;0.0;657.39;0.0;0.0;835.52;4339.61;0.0
2022-06-21T18:15:00+02:00;PT15M;Wallonia;0.0;318.54;0.0;0.0;308.23;1536.84;0.0
2022-06-21T18:15:00+02:00;PT15M;Hainaut;0.0;72.86;0.0;0.0;69.71;431.13;0.0
2022-06-21T18:15:00+02:00;PT15M;Belgium;0.0;996.24;0.0;0.0;1170.22;6004.92;0.0
2022-06-21T18:15:00+02:00;PT15M;East-Flanders;0.0;151.35;0.0;0.0;203.68;1127.04;0.0
2022-06-21T18:15:00+02:00;PT15M;West-Flanders;0.0;121.62;0.0;0.0;153.55;944.04;0.0
2022-06-21T18:15:00+02:00;PT15M;Namur;0.0;45.1;0.0;0.0;46.15;195.15;0.0
2022-06-21T18:00:00+02:00;PT15M;Wallonia;0.0;346.75;0.0;0.0;340.08;1536.84;0.0
2022-06-21T18:00:00+02:00;PT15M;Brussels;0.0;21.41;0.0;0.0;30.1;128.47;0.0
2022-06-21T18:00:00+02:00;PT15M;Limburg;0.0;156.73;0.0;0.0;132.35;624.64;0.0
2022-06-21T18:00:00+02:00;PT15M;Flemish-Brabant;0.0;91.76;0.0;0.0;121.71;514.58;0.0
2022-06-21T18:00:00+02:00;PT15M;East-Flanders;0.0;168.27;0.0;0.0;227.58;1127.04;0.0
2022-06-21T18:00:00+02:00;PT15M;Walloon-Brabant;0.0;22.82;0.0;0.0;29.45;122.48;0.0
2022-06-21T18:00:00+02:00;PT15M;Luxembourg;0.0;34.02;0.0;0.0;32.59;153.14;0.0
2022-06-21T18:00:00+02:00;PT15M;West-Flanders;0.0;143.92;0.0;0.0;169.27;944.04;0.0
2022-06-21T18:00:00+02:00;PT15M;Flanders;0.0;757.31;0.0;0.0;903.41;4339.61;0.0
2022-06-21T18:00:00+02:00;PT15M;Belgium;0.0;1125.47;0.0;0.0;1273.59;6004.92;0.0
2022-06-21T18:00:00+02:00;PT15M;Hainaut;0.0;74.23;0.0;0.0;80.52;431.13;0.0
2022-06-21T18:00:00+02:00;PT15M;Antwerp;0.0;196.64;0.0;0.0;252.51;1129.31;0.0
2022-06-21T18:00:00+02:00;PT15M;Liège;0.0;165.39;0.0;0.0;147.32;634.93;0.0
2022-06-21T18:00:00+02:00;PT15M;Namur;0.0;50.28;0.0;0.0;50.2;195.15;0.0
2022-06-21T17:45:00+02:00;PT15M;Flanders;0.0;867.49;0.0;0.0;971.81;4339.61;0.0
2022-06-21T17:45:00+02:00;PT15M;Luxembourg;0.0;37.61;0.0;0.0;35.4;153.14;0.0
2022-06-21T17:45:00+02:00;PT15M;Walloon-Brabant;0.0;24.49;0.0;0.0;32.84;122.48;0.0
2022-06-21T17:45:00+02:00;PT15M;Hainaut;0.0;74.82;0.0;0.0;92.73;431.13;0.0
2022-06-21T17:45:00+02:00;PT15M;Belgium;0.0;1263.82;0.0;0.0;1378.15;6004.92;0.0
2022-06-21T17:45:00+02:00;PT15M;Brussels;0.0;22.52;0.0;0.0;34.43;128.47;0.0
2022-06-21T17:45:00+02:00;PT15M;East-Flanders;0.0;186.16;0.0;0.0;253.5;1127.04;0.0
2022-06-21T17:45:00+02:00;PT15M;West-Flanders;0.0;169.08;0.0;0.0;185.79;944.04;0.0
2022-06-21T17:45:00+02:00;PT15M;Wallonia;0.0;373.81;0.0;0.0;371.91;1536.84;0.0
2022-06-21T17:45:00+02:00;PT15M;Antwerp;0.0;234.27;0.0;0.0;258.71;1129.31;0.0
2022-06-21T17:45:00+02:00;PT15M;Flemish-Brabant;0.0;104.43;0.0;0.0;131.89;514.58;0.0
2022-06-21T17:45:00+02:00;PT15M;Limburg;0.0;173.55;0.0;0.0;141.93;624.64;0.0
2022-06-21T17:45:00+02:00;PT15M;Liège;0.0;181.42;0.0;0.0;157.12;634.93;0.0
2022-06-21T17:45:00+02:00;PT15M;Namur;0.0;55.47;0.0;0.0;53.81;195.15;0.0
2022-06-21T17:30:00+02:00;PT15M;Flanders;0.0;989.01;0.0;0.0;1041.29;4339.61;0.0
2022-06-21T17:30:00+02:00;PT15M;Wallonia;0.0;399.46;0.0;0.0;404.49;1536.84;0.0
2022-06-21T17:30:00+02:00;PT15M;Brussels;0.0;23.55;0.0;0.0;39.19;128.47;0.0
2022-06-21T17:30:00+02:00;PT15M;Namur;0.0;60.35;0.0;0.0;56.9;195.15;0.0
2022-06-21T17:30:00+02:00;PT15M;West-Flanders;0.0;197.75;0.0;0.0;203.24;944.04;0.0
2022-06-21T17:30:00+02:00;PT15M;Flemish-Brabant;0.0;118.51;0.0;0.0;142.05;514.58;0.0
2022-06-21T17:30:00+02:00;PT15M;Walloon-Brabant;0.0;26.23;0.0;0.0;36.31;122.48;0.0
2022-06-21T17:30:00+02:00;PT15M;Hainaut;0.0;74.94;0.0;0.0;106.42;431.13;0.0
2022-06-21T17:30:00+02:00;PT15M;Antwerp;0.0;277.55;0.0;0.0;262.44;1129.31;0.0
2022-06-21T17:30:00+02:00;PT15M;Liège;0.0;196.58;0.0;0.0;166.47;634.93;0.0
2022-06-21T17:30:00+02:00;PT15M;Belgium;0.0;1412.03;0.0;0.0;1484.97;6004.92;0.0
2022-06-21T17:30:00+02:00;PT15M;Luxembourg;0.0;41.36;0.0;0.0;38.39;153.14;0.0
2022-06-21T17:30:00+02:00;PT15M;East-Flanders;0.0;205.02;0.0;0.0;282.11;1127.04;0.0
2022-06-21T17:30:00+02:00;PT15M;Limburg;0.0;190.18;0.0;0.0;151.45;624.64;0.0
2022-06-21T17:15:00+02:00;PT15M;Namur;0.0;63.89;0.0;0.0;59.71;195.15;0.0
2022-06-21T17:15:00+02:00;PT15M;Limburg;0.0;202.28;0.0;0.0;165.22;624.64;0.0
2022-06-21T17:15:00+02:00;PT15M;Luxembourg;0.0;44.54;0.0;0.0;40.49;153.14;0.0
2022-06-21T17:15:00+02:00;PT15M;West-Flanders;0.0;225.87;0.0;0.0;225.42;944.04;0.0
2022-06-21T17:15:00+02:00;PT15M;Hainaut;0.0;79.75;0.0;0.0;118.4;431.13;0.0
2022-06-21T17:15:00+02:00;PT15M;Belgium;0.0;1550.19;0.0;0.0;1594.65;6004.92;0.0
2022-06-21T17:15:00+02:00;PT15M;Brussels;0.0;25.35;0.0;0.0;42.23;128.47;0.0
2022-06-21T17:15:00+02:00;PT15M;Liège;0.0;213.86;0.0;0.0;180.56;634.93;0.0
2022-06-21T17:15:00+02:00;PT15M;Walloon-Brabant;0.0;28.08;0.0;0.0;38.84;122.48;0.0
2022-06-21T17:15:00+02:00;PT15M;Flanders;0.0;1094.74;0.0;0.0;1114.42;4339.61;0.0
2022-06-21T17:15:00+02:00;PT15M;Wallonia;0.0;430.11;0.0;0.0;438.0;1536.84;0.0
2022-06-21T17:15:00+02:00;PT15M;Antwerp;0.0;307.88;0.0;0.0;271.62;1129.31;0.0
